N°;Name;Smiles;logBB;Ref
8282;;CNCC1=CC=C(C=C1)C(=O)NC1=C(N)C=CC(=C1)C1=CC=CC=C1;-0.05;
8283;;CC2/C=[N+](C1CC(N=[N+]=N)C(CO)O1)\C(=O)NC2=O;-0.05;
8284;;CN1CCCC11CCN(CC2=CC=C(C=C2)C(=O)NC2=C(N)C=CC(=C2)C2=CC=CC=C2)CC1;-0.03;
8285;;CCN1CN(C2(C1=O)CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4;-0.01;
8286;;C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O;0.0;
8287;;CC(C)CC(C(=O)O)N;0.0;
8288;;NC1=NC(COC2=NC=CC=C2)=C(C#N)C(=N1)C1=CC=CO1;0.0;
8289;;C1CN(CCC2=CC=CC=C21)C3=C(C(=O)N(C=N3)CCO)C#N;0.0;
8290;;C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N;0.0;
8291;;C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO;0.0;
8292;;C[C@@H](C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(N=C(N3C)C4CCNCC4)C5=CC(=CC=C5)C(F)(F)F;0.01;
8293;;CC(C)NCC(COC1=CC=CC=C1OCC=C)O;0.02;
8294;;C1=CC=C(C=C1)N2C(=O)C3=C(C(=NC3N2)CC(=O)C4=CC=CC5=CC=CC=C54)CC(=O)C6=CC=CC7=CC=CC=C76;0.02;
8296;;CCN1C(=NC(=C(C1=O)[N+](=O)[O-])N2CCC3=CC=CC=C3CC2)C;0.04;
8297;;B(C1=CC=C(C=C1)C[C@@H](C(=O)O)N)(O)O;0.05;
8298;;CCCN(CCC)C1=CC(=NC2=C(C(=NN12)C)C3=CN=C(C=C3C)N(C)C)C;0.07;
8299;;O[C@@]1(C(OC)=O)C2[C@@](C(C=C([C@@](C[C@H](C[C@]3(O)CC)C[N@](C3)CC4)(C(OC)=O)C5=C4C(C=CC=C6)=C6N5)C(OC)=C7)=C7N2C)(CCN8CC=C9)C8[C@]9(CC)[C@H]1OC(C)=O;0.07;
8300;;C[C@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C;0.08;
8301;;C1CC2=CC=CC=C2CC1OC(=O)C3=CC=CC=C3C(=O)O;0.09;
8302;;CN1C2=CC=CC=C2C(=O)N3C1=C4C(=C5C=CC=CC5=N4)CC3;0.11;
8303;;C1C=N[C@H](N1)NC2=C(C=CC=C2Cl)Cl;0.11;
8304;;CCC[C@@H](C)C1(C(=O)NC(=O)NC1=O)CC;0.12;
8305;;F\C=C\O\C=C/F;0.13;
8306;;C(=CF)OC=CF;0.13;
8307;;OC1=CC(O)=CC2C1=CC(OC4[C@@H]([C@H]([C@@H]([C@@H](CO)O4)O)O)O)=C(C3=CC=C(O)C(O)=C3)O2;0.15;
8308;;C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O)O;0.15;
8309;;CC(C(=O)O)O;0.16;
8310;;FC(F)(F)C1=CC(=NC(Cl)=C1)N1CCN(CCCCN2CCCC2=O)CC1;0.16;
8311;;C1CCN(CC1)CCOC2=CC=C(C=C2)OC3=C(C=CC4=C3C=CC(=C4)O)C5=CC=CC(=C5)C#N;0.17;
8312;;COC1=C2C3=C(CNCC[C@]34C=C[C@@H](C[C@@H]4O2)O)C=C1;0.18;
8313;;[C@]23([C@]1([C@H](OC1)C[C@@H]([C@@]2(C([C@H](OC(C)=O)C=2C([C@]([C@@H]3OC(c1ccccc1)=O)(C[C@H](OC([C@H]([C@@H](c1ccccc1)NC(c1ccc(cc1)F)=O)O)=O)C2C)O)(C)C)=O)C)O)OC(C)=O)[H];0.19;
8314;;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=C(C=C6)F)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;0.19;
8315;;CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC;0.2;
8316;;CN(C)CC1=CC=CC=C1SC2=CC(=C(C=C2N)Cl)F;0.2;
8317;;CC1=NC(=C(C(=O)N1CCOC)[N+](=O)[O-])N2CCC(CC2)C3=CC=C(C=C3)F;0.2;
8318;;CN1[C@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(CO)C4=CC=CC=C4;0.23;
8319;;COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)NCCN2C3=CC=CC=C3C=C2C(F)(F)F;0.23;
8320;;CN1CCCC[C@@H]1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC;0.24;
8321;;CCCN1CCC[C@H]2[C@H]1CC3=CN=C(N=C3C2)N.Cl.Cl;0.25;
8322;;[C@@H](C(F)(F)F)(F)Br;0.27;
8323;;C[C@H]1CN2C3=C(CN1CC=C(C)C)C=C(C=C3NC2=S)Cl;0.28;
8324;;CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C;0.28;
8325;;c1(C(NC(c2c3c(cccc3)cc(c4ccccc4)c2C)=O)CC)ccccc1;0.3;
8326;;CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC;0.3;
8327;;CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC;0.3;
8328;;CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3;0.3;
8329;;C1C(=NC2=C(C=C(C=C2)C#CC3=CC=CC=C3)NC1=O)C4=CC=CC(=C4)C#N;0.3;
8330;;C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3;0.32;
8331;;CCC1=C(N=C2C=CC(=CC2=C1)C(=O)C3CCC(CC3)OC)C;0.33;
8332;;CC1=CC=CC=C1C2=C(C=C(C=C2)N)N(C)C(=O)C(C)(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F;0.34;
8333;;CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O;0.35;
8334;;[C@@H](C(F)(F)F)(Cl)Br;0.35;
8335;;CN(C)C1=CC(=C(C=C1)O)CNC2=CC=CC3=C2N=C(C=C3)CO;0.38;
8336;;C1[C@H]2[C@H](CN1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24;0.39;
8337;;COC1=CC2=C(OCC2)C(CN[C@H]2CCCN[C@@H]2C2=CC=CC=C2)=C1;0.39;
8338;;CC1=C2OC3=C(C=CC=C3)C3(O)CNCC3C2=CC=C1;0.39;
8339;;C1CN(CCN1CCOCCO)[C@@H](C2=CC=CC=C2)C3=CC=C(C=C3)Cl;0.39;
8340;;[C@@]13(C4OCC1=CC=C[C@H]([C@H](O[C@@H]2O[C@H]([C@H](O[C@@H]1O[C@H]([C@H]([C@H](C1)OC)O)C)[C@@H](OC)C2)C)C(=CC[C@@H]2C[C@@H](C[C@@]1(CC[C@H]([C@@H]([C@H](CC)C)O1)C)O2)OC([C@@H]3C=C([C@H]4O)C)=O)C)C)O;0.4;
8341;;CN1CCC[C@H]1C2=CN=CC=C2;0.4;
8342;;CCN(CCC#N)C1=CC=CC=C1;0.42;
8343;;[C@@H](C(F)(F)F)(OC(F)F)Cl;0.42;
8344;;C1=CC=C(C=C1)CCNCCC#N;0.42;
8345;;CN(C)C1=C2C3=C(C(=O)N(C=N3)C4CCCCCC4)SC2=NC=C1;0.43;
8346;;C1CN(CCC1OC2=CC=CC(=C2)C(F)(F)F)CCCCNC(=O)C3=CC=NC4=CC=CC=C34;0.48;
8347;;CC1C2CC3=C([C@@]1(CCN2CC=C(C)C)C)C=C(C=C3)O;0.51;
8348;;CCC1=CC2=C(S1)N(C(=O)CN=C2C3=CC=CC=C3Cl)C;0.51;
8349;;CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C;0.52;
8350;;c1c(c(ccc1CC(N)C(OCC\C(=C(/C)N(C)C([H])=O)SSC(C)C)=O)OC(=O)C(C)(C)C)OC(C(C)(C)C)=O;0.53;
8351;;CN1CCC23[C@@H]4C1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O;0.55;
8352;;CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@@H](C=C4)O;0.55;
8353;;CCC1(CC(C2=C(C1O)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O)OC5CC(C(C(O5)C)O)N6CCOCC6)O;0.56;
8354;;CC[C@]1(C[C@@H](C2=C([C@H]1O)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)N6CCOCC6)O;0.56;
8355;;CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CC=C4)N;0.56;
8356;;COC1=CC=CC(=C1O)CN;0.56;
8357;;CN1CC[C@]23[C@@H]4[C@H]1CC5C2C(=C(C=C5)OC)O[C@H]3C(=O)C=C4;0.57;
8358;;CN(C1CCN(CC1)CC(COC2=CC(=C(C=C2)F)F)O)C3=NC4=CC=CC=C4S3;0.59;
8359;;CN(C1CCN(CC1)C[C@@H](COC2=CC(=C(C=C2)F)F)O)C3=NC4=CC=CC=C4S3;0.59;
8360;;CN(C)CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N;0.6;
8361;;CC1=NC(=C(C(=O)N1CC(F)(F)F)C#N)N2CCC3=CC=CC=C3CC2;0.6;
8362;;C1=CC=C(C=C1)C2=N[C@H](C(=O)NC3=C2C=C(C=C3)Cl)O;0.61;
8363;;CC1=C2C(=CC=C1)N(C(=N2)NC3CCN(CC3)CCN)CC4=C(C=CC(=N4)C)O;0.63;
8364;;CC1=CC=CC=C1C2=C(C=NC=C2)C(=O)N(C)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F;0.68;
8365;;CN(C)CC1=CC(=CC=C1)C2=NC(=NN2CCO)C3=CC=C(C=C3)OC;0.71;
8366;;C1CCN(CC1)CCOC2=CC=C(C=C2)OC3=C(C=CC4=C3C=CC(=C4)O)C5=CC(=CC=C5)F;0.73;
8367;;CCCCCCNC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2;0.74;
8368;;c1cc(ccc1C(c1ccc(cc1)F)O[C@@]1(C[C@H]2CCC(C1)[N@@]2CCCC)[H])F;0.74;
8369;;C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=CC(=C3)CN;0.74;
8370;;CCCCN1[C@@H]2CC[C@H]1CC(C2)OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F;0.75;
8371;;CN(C)CC1=CC=C(C=C1)C(=O)NC1=C(N)C=CC(=C1)C1=CC=CS1;0.77;
8372;;CC1=CC=C(C=C1)/C(=C/CN2CCCC2)/C3=CC=CC=N3;0.77;
8373;;COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3=CC4=CC=CC=C4C=C3;0.78;
8374;;C1[C@H]([C@@H]1N)C2=CC=C(C=C2)F;0.81;
8375;;CN(C)CCCN1C2CCCCCC2CCC2=CC=CC=C12;0.83;
8376;;CN(C)CCCN1C2=CC=CC=C2CC3=CC=CC=C31;0.83;
8377;;CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C;0.85;
8378;;CN(C)CC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CC=C3)N;0.88;
8379;;CN(CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)C2=C(C=CN=C2)C3=CC=CC=C3Cl;0.89;
8380;;CCC(=O)NC1CCC(CC1)CCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl;0.9;
8381;;CCC[C@H](C)CC;0.9;
8382;;COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)NCCO;0.9;
8383;;COC1=C(C=C(C=C1)CCN2CCN(CC2)CCCC3=CC=CC=C3I)OC;0.9;
8384;;C1CCN(CC1)CCOC2=CC=C(C=C2)OC3=C(C=CC4=C3C=CC(=C4)O)C5=CC(=C(C=C5)F)F;0.92;
8385;;O=S(O)(c2ccc1cc[nH]c1c2)N3CCCC3CCN5CCC(Oc4cccc(Cl)c4)CC5;0.92;
8386;;CC(C)(C)C1=CC(=C(C=C1)OC)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3;0.98;
8387;;CS(=O)(=O)NC1CCC(CC1)CCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl;1.0;
8388;;CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl;1.04;
8389;;C1CN(CCC1OC2=CC=CC(=C2)C(F)(F)F)CCCCNC(=O)C3=CC=C(C=C3)Br;1.04;
8390;;CN1CCC2C(C1)C1=CC=CC=C1OC1=CC=C(Cl)C=C21;1.06;
8391;;CC(=O)NC1CCC(CC1)CCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl;1.08;
8392;;COC1=C(C=C(C=C1)OC(F)(F)F)CN[C@H]2CCCN[C@@H]2C3=CC=CC=C3;1.11;
8393;;COC1=C(C=C(C=C1)OC(F)(F)F)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3;1.11;
8394;;C[C@@]12C3=CC=CC=C3C[C@@H](N1)C4=CC=CC=C24;1.11;
8395;;C1=CC(=O)OC1=CC(=O)O;1.11;
8396;;C1CN(CCC1NC2=CC=CC(=C2)C(F)(F)F)CCCCNC(=O)C3=CC=C(C=C3)Br;1.18;
8397;;C1CCN(CC1)CCOC2=CC=C(C=C2)OC3=C(C=CC4=C3C=CC(=C4)O)C5=CC=C(C=C5)F;1.25;
8398;;CN1C(=NC(=N1)C2=CC=C(C=C2)OC)C3=CC=CC(=C3)CN(C)C;1.26;
8399;;C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O;1.32;
8400;;CC(C)N1CCN(CC1)C2=CC=C(C=C2)I;1.38;
8401;;CN(C)CC1=CC(=CC=C1)C2=NC(=NN2COC)C3=CC=C(C=C3)OC;1.38;
8402;;C1CN(CCN(C1)C2=CC=C(C=C2)Cl)CCCC(=O)C3=CC=C(C=C3)F;1.48;
8403;;CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2;1.53;
8404;;CC(C)C1=CC=C(SCCCC2CCN2C)C=C1;1.7;
8405;;C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O;-2.69;
8406;;C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1;-2.4;
8408;;CS(=O)(=O)N(CCO)C1=C2C(=CC(=C1Cl)Cl)NC(=O)C(=O)N2;-2.15;
8409;;C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-];-2.09;
8410;;C1=CC=C(C=C1)OC2=CC=CC(=C2)C3=C(C4=C(C=C(C=C4)Cl)NC3=O)O;-2.03;
8411;;CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;-2.0;
8416;;CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)[O-])S4)OC)SC2)C(=O)[O-].[Na+].[Na+];-1.89;
8417;;C1CN=C(N1)NC2=CC=CC=C2;-1.89;
8420;;OCC(C)(CO)c1nc(no1)-c2ncn(c23)c4c(C(=O)N(C)C3)c(Cl)ccc4;-1.82;
8421;;C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O;-1.81;
8424;;Oc1cc(O)cc(c12)CC(C(C2=O)O)c(c3)ccc(O)c3O;-1.7;
8425;;CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O;-1.68;
8427;;CC(=O)NC1=CC=CC(=C1)C2=CSC(=N2)N=C(N)N;-1.57;
8432;;C1=CC(=CC=C1C(CC(=O)O)CN)Cl;-1.52;
8433;;CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O;-1.5;
8434;;CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5;-1.5;
8435;;C1C[C@H](O[C@@H]1CO)N2C=CC(=NC2=O)N;-1.5;
8440;;CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)[C@H]3CCC(=O)C3;-1.4;
8441;;COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)N3CCN(CC3)C4=CC=CC=N4;-1.4;
8442;;COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F;-1.4;
8444;;CC1=CC=CC=C1NC2=NCCN2;-1.39;
8445;;CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4;-1.36;
8448;;C[NH+](C)CC1=CC=C(CSCCNC2=NC(=O)C(=CN2)CC3=CC=C4C=CC=CC4=C3)O1;-1.3;
8449;;CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCNCC4;-1.3;
8451;;COC1=CC=CN=C1CCCCNC(N2)=NC=C(CC3=CC=CC(C)=N3)C2=O;-1.3;
8452;;CC1=CC(=C(C=C1)NC2=NCCN2)C;-1.3;
8453;;CC1=NC(=CC(=N1)N2CCN(CC2)CCO)NC3=NC=C(S3)C(=O)NC4=C(C=CC=C4Cl)Cl;-1.3;
8454;;C1=CC(=CC=C1C(C#N)C2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C=N3)Cl)Cl;-1.3;
8455;;C1CCC(CC1)(CC2=NOC(=O)N2)CN;-1.3;
8456;;C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl;-1.3;
8457;;C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2N=CNC3=O;-1.3;
8458;;CC1C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O;-1.26;
8459;;C[C@H]1[C@@H](C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O;-1.26;
8461;;CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C;-1.23;
8463;;CN=C(C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C;-1.23;
8465;;[O-][N+](=O)CC(NC)=NCCSc(o1)ccc1CN(C)C;-1.23;
8466;;C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O;-1.23;
8468;;C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F;-1.22;
8469;;CN(C)CCC1=CNC2=C1C=C(C=C2)O;-1.19;
8470;;CN(C)C1=[NH+]C=CC(=C1)C2=N[NH]C(=N2)N;-1.17;
8472;;CCOC1=CN=C(C=C1)CC2=NC3=C(N2CC4CCCCC4)C=CC(=C3)N(C)S(=O)(=O)C5=CC=CS5;-1.15;
8473;;CCS(=O)(=O)N1C2=C(CN(CC2)C3CCOCC3)C4=C1C=CC(=C4)C(=O)N5CCC(CC5)C;-1.15;
8474;;CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C;-1.14;
8475;;CN(C)Cc1ccc(o1)SCCNc2c(N(=O)=O)cc[nH]2;-1.12;
8476;;CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC;-1.11;
8478;;CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O;-1.1;
8479;;c1ccccc1CC(C(=O)N(C2C34O)CCC2)N3C(=O)C(O4)(C)NC(=O)C(C5)CN(C)C(C6)C5C7=CC=CC8NC=CC6=C78;-1.1;
8480;;CC1=NC=C(C=C1)CC2=CN=C(NC2=O)NCCSCC3=CC=C(O3)CN(C)C;-1.1;
8482;;CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I;-1.08;
8484;;CN(C)CCC1=CNC2=C1C=C(C=C2)C[C@H]3COC(=O)N3;-1.04;
8485;;CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O;-1.03;
8487;;CCC(C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)OCC(=O)O;-1.0;
8490;;CN(C)C(=O)CN1C(=O)C=CC(=N1)C2=C3C=CC=CN3N=C2C4=CC=CC=C4;-1.0;
8491;;CC1CC(=CC(=O)C1C(=O)OC)NC2=CC(=CC=C2)[N+](=O)[O-];-1.0;
8492;;COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2;-1.0;
8493;;c1ccccc1C(c2ccccc2)C(N(C3)CC4)C(C34)NCc(c(c5)OC)cc(c56)N(CC6)S(=O)(=O)C;-1.0;
8494;;CSC1=NN2C(=C1S(=O)(=O)C3=CC=CC=C3)N=C4CCCC4=C2N5CCNCC5;-1.0;
8495;;CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F;-1.0;
8496;;C1=CC(=CC(=C1)Cl)C(C2=CC3=C(C=C2)N=CN3)N4C=CN=C4;-1.0;
8497;;C1=CC(=CC(=C1)C(F)(F)F)/C(=N/OCCCCC(=O)O)/C2=CN=CC=C2;-1.0;
8498;;C1CC(C1)N2CCC(CC2)OC3=CC=C(C=C3)N4CCN(CC4=O)C(=O)C5=CC=C(C=C5)C(=O)N6CCC6;-1.0;
8499;;C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=C(C=C4)Cl)O;-1.0;
8500;;CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O;-0.95;
8501;;CC1CC(=CC(=O)C1C(=O)OC)NC2=CC=C(C=C2)Cl;-0.95;
8504;;COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC;-0.9;
8505;;COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3;-0.9;
8507;;CC(C)(C1=CC(=C(C=C1)OC)CNC2C3CCN(C2C(C4=CC=CC=C4)C5=CC=CC=C5)CC3)O;-0.89;
8508;;C1CC(CC1C(C2=CC=CC=C2)(C(=O)NC3CCN(CC3)CC4=NC(=CC=C4)N)O)(F)F;-0.89;
8509;;CC1=C(C=CC(=C1)Cl)NC2=NCCN2;-0.87;
8511;;COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N;-0.85;
8513;;C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O;-0.83;
8516;;CCC1=CC=C(C=C1)N2C=NC3=C(C2=O)SC4=NC=CC(=C34)N(C)CCC5=CC=CC=N5;-0.8;
8517;;CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC;-0.8;
8519;;C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O;-0.8;
8520;;O=C(O)[C@@H]1CCCN1OC(=O)[C@H](N)Cc2ccccc2;-0.8;
8521;;C1C(C(OC1N2C=CC(=NC2=O)N)CO)CO;-0.79;
8522;;CC(=C)C(=O)/C(=C\C(=O)O)/OC;-0.79;
8523;;CC(=O)N1CCC(CC1)COC2=NC(=NC(=C2C(=O)NC)NCC3CCC4(CCC4)CC3)C#N;-0.79;
8524;;OCC1C(CO)O[C@@H](C1)n(c(n2)=O)ccc2N;-0.79;
8525;;Clc1cc(Cl)cc(c12)[nH]c(cc2=O)C(=O)OCCc3c(C)[n+](C)cs3;-0.78;
8527;;CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O;-0.76;
8530;;CN(C)Cc1ccc(o1)SCCNc([nH]c2)c([N+]([O-])=O)c2Cc3ccccc3;-0.73;
8532;;CCC(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=CC=C3;-0.72;
8533;;CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=N;-0.72;
8535;;C1=NC2=C(N1)C(=S)N=CN2;-0.71;
8537;;CC1CN(CCC1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F;-0.7;
8538;;CC1C2=C(C=CC=C2Cl)NC(=N1)N;-0.7;
8539;;CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC;-0.7;
8540;;CC[C@@H](C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@@H]5CO[C@@](O5)(CSC6=NN=CN6C)C7=CC=C(C=C7)Cl;-0.7;
8541;;C1CC(C1)N2CCC(CC2)OC3=CC=C(C=C3)N4CCN(CC4=O)C(=O)C5=CC=C(C=C5)C#N;-0.7;
8543;;CNC(=O)C1=C(N=C(N=C1OCC2CCNCC2)C#N)NCC3CCC4(CCC4)CC3;-0.67;
8546;;c1c[nH]c(c1C(=O)O)NCCSCc2c(Br)cccn2;-0.67;
8551;;CC1=NC(=NC2=CC(=C(C=C12)OC)OC)N3CCN(CC3)C(=O)C4=CC=CO4;-0.66;
8552;;CC1=CC(=C(C=C1)NC2=NCCN2)Cl;-0.65;
8553;;CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl;-0.64;
8555;;CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3CO[C@@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl;-0.63;
