,index,logBB,Ref
1821,C1=C(OCC(O)CNC(C)C)C=CC(CC(N)=O)=C1,-0.87,2
1822,O=C(NCCCl)N(N=O)CCCl,-0.52,2
1823,C(N(CCCl)c1ccc(CCCC(O)=O)cc1)CCl,-1.7,2
1824,n1(C2OC(CC2)CO)c3c(c(O)ncn3)nc1,-1.301,2
1825,C3C=CC=C5C=3CC(O)C5NC(=O)C(CC4C=CC=CC=4)CC(O)CN1C(C(=O)NC(C)(C)C)CN(CC2C=NC=CC=2)CC1,-0.745,2
1826,n1(C(c2ccc(Cl)cc2)=O)c(C)c(CC(O)=O)c3c1ccc(OC)c3,-1.26,2
1827,C1(O)=C(O)C=CC(CC(N)C(O)=O)=C1,-0.77,2
1828,C1(CCCC)C(=O)N(C3=CC=CC=C3)N(C2=CC=CC=C2)C1=O,-0.52,2
1829,c1c2c(N(C)C3N(C)CCC23C)ccc1OC(NC)=O,0.079,2
1830,c1(O)ccccc1C(O)=O,-1.1,2
1831,C(=O)(O)CNC(=O)C1C(O)=CC=CC=1,-0.44,2
1832,c1c(CCN(CCC)CCC)c2c(NC(C2)=O)c(O)c1,-0.43,2
1833,C1(N)=C2C(=NC3=C1C=CC=C3)CCCC2,-0.13,2
1834,N1C(C(Cc3ccc(C)nc3)CNC1NCCCCc2c(C)cc(Br)cn2)=O,-1.88,2
1835,N1(C)C(N(C2C(N=CN2)C1=O)C)=O,-0.29,2
1836,C1(=O)C(C(C)CCC)(CC)C(=O)N=C(S)N1,-0.14,2
1837,N1(C(NC2CCCCC2)=S)CCC(c3nc[nH]c3)CC1,-0.161,2
1838,CC(C)C(C#N)(c2cc(OC)c(OC)cc2)CCCN(C)CCc1cc(OC)c(OC)cc1,-0.7,2
1839,n1ccccc1CCNC,-0.3,2
1840,n1ccccc1CCN(C)C,-0.06,2
1841,c1(CCN)sccn1,-0.42,2
1842,c1cc(c2nc(CCN)sc2)ccc1,-1.3,2
1843,c1c2n(cc(CCN)n2)ccc1,-1.4,2
1844,N1(CCC3N(C)CCCC3)C4C=C(S(=O)C)C=CC=4SC2=C1C=CC=C2,-0.36,2
1846,C1CC(C)C(C)CC1,1.07,2
1847,CC(C1CCCCC1)(C)C,0.61,2
1848,C1C(C)C(C)CC(C)C1,1.02,2
1850,ClC=C(F)F,-0.02,2
1851,OC1=CC4=C(C3CCC(C(C(CC2C3CC4)F)O)2C)C=C1,-0.3,2
1852,O=C1C(CC)(C(NC(N1)=O)=O)CCCC,0.18,2
1853,O=C2N1CCCC(O)C1=NC(C)=C2CCN3CCC(C4=NOC5=C4C=CC(F)=C5)CC3,-0.67,2
1854,CCC(C(NC(NC1=O)=O)=O)1CCC(C)C,0.04,2
1855,CCC(C(NC(NC1=O)=O)=O)1CC,-0.13,2
1856,CC(C)(NCC(COC1=CC=CC(N2)=C1CCC2=O)O)C,-0.4,2
1857,ClC1=CC=CC(Cl)=C1/N=C2NCCN\2,0.11,2
1858,COC(C1C(OC(C3=CC=CC=C3)=O)CC2CCC1N2C)=O,0.6,2
1859,CN1C(C2=CN=CC=C2)CCC1=O,-0.34,2
1860,ClC5=CC=C4N(C([NH]C4=C5)=O)C3CCN(CC3)CCCN1C([NH]C2=CC=CC=C12)=O,-0.92,2
1861,O=N(C1=NC=CN1CC(COCF)O)=O,-0.01,2
1862,CC(C(CCC(C1CCC(C2C(C=C5C3CC(CCC(CCC45C)3C)(C(O)=O)C)=O)4C)2C)O)1C,-1.39,2
1863,IC1=CC(C(CCCN4CCC2(CC4)C(N(CN2C3=CC=CC=C3)C)=O)=O)=CS1,-0.25,2
1864,CN(CC3=CC=C(O3)CSCC[NH]C1=NC(C(CC2=CN=C(C)C=C2)=C[NH]1)=O)C,-1.06,2
1865,CCC#CC(C(C(NC(N(C1=O)C)=O)=O)1CC=C)C,-0.06,2
1866,CON1C=C(C(C3=C1C=C2OCOC2=C3)=O)C(O)=O,-0.92,2
1867,CCN1C=C(C(C2=C1N=C(C)C=C2)=O)C(O)=O,-0.65,2
1868,CN1CCN(C3=NC2=CC=CC=C2NC4=C3C=C(C)S4)CC1,0.78,2
1869,CCCC(C(C(NC(NC1=O)=O)=O)1CC)C,0.14,2
1870,OC(C1=CC=C(C2=CC=CC=C2)C=C1)=O,-1.26,2
1871,CCC1=CC=CC2=C1[NH]C3=C2CCOC(CC([OH])=O)3CC,-1.42,2
1872,NC(SCCF)=N,-0.27,2
1873,CC(C)(NC(C2CC1CCCCC1CN2CC(C(NC(C(NC(C4=NC5=C(C=CC=C5)C=C4)=O)CC(N)=O)=O)CC3=CC=CC=C3)O)=O)C,-1.03,2
1874,BrC1=CC=CN=C1CSCC[NH]C2=C(N(=O)=O)C=C[NH]2,-0.67,2
1875,[NH2]/C([NH2])=N\C1=NC(C2=CC=CC=C2)=CS1,-0.18,2
1876,N/C(N)=N\C1=NC(C2=CC=CC(N)=C2)=CS1,-1.15,2
1877,CC([NH]C1=CC=CC(C2=CSC(/N=C(N)\N)=N2)=C1)=O,-1.57,2
1878,C[NH]/C([NH]C1=CC(C2=CSC(/N=C(N)/N)=N2)=CC=C1)=N/C#N,-1.54,2
1879,CN(CC2=CC=C(O2)CSCC[NH]C1=C(N(=O)=O)C=C[NH]1)C,-1.12,2
1880,CN(CC3=CC=C(O3)CSCC[NH]C1=C(N(=O)=O)C(CC2=CC=CC=C2)=C[NH]1)C,-0.73,2
1881,CN(CC1=CC=C(C2=CC([NH]C3=C(N(=O)=O)C=C[NH]3)=CC=C2)O1)C,-0.27,2
1882,CN(CC1=CC=NC(C2=CC([NH]C3=C(N(=O)=O)C=C[NH]3)=CC=C2)=C1)C,-0.28,2
1883,CC([NH]CCCOC1=CC(CN2CCCCC2)=CC=C1)=O,-0.46,2
1884,C1(NCCCOC2=CC(CN3CCCCC3)=CC=C2)=CC=CC=N1,0.69,2
1886,CC2=CN(C([NH]C2=O)=O)C1OC(C=C1)CO,-0.48,2
1887,CN1C=NC(N(C([NH]2)=O)C)=C1C2=O,-0.3,2
1888,CN2C(N(C1=C(C2=O)NC=N1)C)=O,-0.34,2
1889,CCCC(C(C(NC(NC1=O)=S)=O)1CC)C,-0.14,2
1890,CN/C(NCCSCC1=CSC(/N=C(N)/N)=N1)=N/C#N,-0.82,2
1891,CC2=CN(C(NC2=O)=O)C1CC(C(O1)CO)N=N#N,-0.72,2
1892,O=N(C(C=CN2)=C2NCCSCC1=NC=CC=C1)=O,-0.666,2
1893,N/C(N)=N/C1=NC(C2=CC=CC=C2)=CS1,-0.18,2
1894,N/C(N)=N/C1=NC(C2=CC(NC(C)=O)=CC=C2)=CS1,-1.577,2
1895,N/C(N)=N\C1=NC(C2=CC(N/C(NC)=N/C#N)=CC=C2)=CS1,-1.54,2
1896,CN(CC1=CC=C(SCCNC2=C(C=CN2)N(=O)=O)O1)C,-1.12,2
1897,CN(CC1=CC=C(SCCNC2=C(C(CC3=CC=CC=C3)=CN2)N(=O)=O)O1)C,-0.73,2
1898,CN(CC1=CC=C(C2=CC=CC(NC3=C(C=CN3)N(=O)=O)=C2)O1)C,-0.27,2
1899,O=C(C)NCCCOC1=CC(CN2CCCCC2)=CC=C1,-0.46,2
1900,N1(CC2=CC=CC(OCCCNC3=NC=CC=C3)=C2)CCCCC1,0.69,2
1901,N12C3=C(C(C4=CC=CC=C4)=NC(O)C1=NN=C2C)C=C(Cl)C=C3,-1.48,2
1902,C1=CC=CC(CSCCNC2=C(N(=O)=O)C=CN2)=N1,-0.66,2
1903,C1=CC=CC(C2=CSC(N=C(N)N)=N2)=C1,-0.18,2
1904,C1(NC(=O)C)=CC=CC(C2=CSC(N=C(N)N)=N2)=C1,-1.57,2
1905,C1=CC(N(=O)=O)=C(NCCSCC2OC(CN(C)C)=CC=2)N1,-1.12,2
1906,C3=C(NC2NC=CC=2N(=O)=O)C=CC=C3C1=CC=C(N(C)C)O1,-0.27,2
1907,C1=CC(CN(C)C)=CC(C2=CC=CC(NC3NC=CC3N(=O)=O)=C2)=N1,-0.28,2
1908,C3=CC=C(OCCCNC2C=CC=CN=2)C=C3CN1CCCCC1,0.69,2
1909,C1(N)=CC=CC(C2=CSC(N=C(N)N)=N2)=C1,-1.15,2
1910,C1(NC(NC)=NC#N)=CC=CC(C2=CSC(N=C(N)N)=N2)=C1,-1.54,2
1911,C1(CC2=CNC(NCCSCC3OC(CN(C)C)=CC=3)=C2N(=O)=O)=CC=CC=C1,-0.73,2
1912,N(C#N)=C(NCCSCC1N=CNC=1C)NC,-1.42,2
1913,C1CNC(=NC2=C(Cl)C=CC=C2Cl)N1,0.11,2
1914,C(C)O,-0.16,2
1915,C1C=NC(CCCCNC2=NC(=O)C(CC3C=CC(C)=NC=3)=CN2)=C(OC)C=1,-2.0,2
1916,C1(=O)C(CC3=CN=C(C)C=C3)=CNC(NCCSCC2=CC=C(CN(C)C)O2)=N1,-1.06,2
1917,C1(CN(C)C)=CC=C(CSCCNC(NC)=CN(=O)=O)O1,-1.23,2
1918,C4C=CC2C(C=4)=CC=C(CC1C(=O)N=C(NCCSCC3=CC=C(CN(C)C)O3)NC=1)C=2,-1.3,2
1919,C3(C)=CC(Br)=CN=C3CCCCNC1NC=C(CC2C=NC(C)=CC=2)C(=O)N=1,-1.88,2
1920,C12=C(C(=O)NC(=O)N1C)N(C)C=N2,-0.28,2
1921,C12=C(C(=O)N(C)C(=O)N1C)NC=N2,-0.29,2
1922,CNC(=NC#N)NCCSCC1N=C(N=C(N)N)SC=1,-0.82,2
1923,c1(CSCCNC(NC)=NC#N)nc[nH]c1C,-1.42,2
1924,C(NC2=NC(C(Cc3cnc(C)cc3)=CN2)=O)CCCc1c(OC)cccn1,-2.0,2
1925,c1cc2c(ccc(CC3=CNC(NCCSCc4ccc(CN(C)C)o4)=NC3=O)c2)cc1,-1.3,2
1926,c1nc(N(CCN(C)C)Cc2ccc(OC)cc2)ccc1,0.49,2
1928,N1C(C(C(C)CCC)(CC)C(NC1=O)=O)=O,0.12,2
1929,BrC1=CC=C(N4C3(C(N(C)C4)=O)CCN(CC3)CCCC(C2=CC=C(F)C=C2)=O)C=C1,-0.55,2
1930,CCCN3CN(C4=CC=C(Br)C=C4)C2(C3=O)CCN(CC2)CCCC(C1=CC=C(C=C1)F)=O,-0.01,2
1931,Cc1c(C(=O)N2CCC(N3CCC(F)(F)CC3)CC2)cnn1-c1nn2cccc2c(=O)[nH]1,1.7,2
1932,CN1CC[C@H]([C@@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,1.64,2
1933,FC(F)(F)c1cc(Nc2ccncc2)nc(NCc2ccc3c(c2)OCO3)n1,1.6,2
1934,CC1CN(CCCCNC(=O)C(C)(C)C)CCN1c1ccc(Cl)cc1,1.6,2
1935,CCn1c(-c2nonc2N)nc2c(-c3ccc[nH]3)ncc(OCCCN)c21,1.53,2
1936,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,1.51,2
1937,Nc1nccn2c(C3CCC3)nc(-c3ccc4ncccc4c3)c12,1.5,2
1938,C[C@@H](O[C@@H]1OCCN(CC2=NC(=O)NN2)[C@@H]1c3ccc(F)cc3)c4cc(cc(c4)C(F)(F)F)C(F)(F)F,1.48,2
1939,O=C(Nc1ccc(N2C(=O)c3cccc(Cl)c3C2=O)c(Cl)c1)c1ncccc1Cl,1.44,2
1940,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,1.4,2
1941,NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(-c2cccs2)nc1,1.4,2
1942,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,1.38,2
1943,Cn1nc(-c2cccc(CN[C@@H]3CCc4ccc(O)cc43)c2)c2cnc(NCCCN3CCCC3)nc21,1.38,2
1944,CCCCCCN(CCCCCC)C(=O)Cc1c([nH]c2ccccc12)c3ccc(F)cc3,1.38,2
1945,Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,1.38,2
1946,COCCN1CCN(c2ccc(Nc3ncc4ccn(C5CCCCC5)c4n3)cc2)CC1,1.38,2
1947,Cc1cc(C23c4ccccc4C(=O)N2CCN3C(=O)c2ccc(F)c(F)c2)ccc1Cl,1.3,2
1948,C[C@]1(c2nc3cccc(C(N)=O)c3[nH]2)CCCN1,1.26,2
1949,CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2.Cl,1.26,2
1950,C[C@@](O)(C(=O)N1CCN(c2cc([N+](=O)[O-])ccn2)CC1)C(F)(F)F,-0.12,2
1951,[Cl-].COC(=O)C([NH3+])Cc1ccc(Cl)cc1,-0.3,2
1952,CN1CC(=O)N=C1NC(=O)Nc2cccc(Cl)c2,-0.53,2
1953,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,-0.72,2
1954,CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21,1.2,2
1955,Cc1nc(Nc2sc(cn2)C(=O)Nc3c(C)cccc3Cl)cc(n1)N4CCN(CCO)CC4,1.15,2
1956,O=C(Cn1cnc2ccccc2c1=O)c1ccc(Br)cc1,1.14,2
1957,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,-0.37,2
1958,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1.Cc4ccc(cc4)[S](O)(=O)=O,1.13,2
1959,COc1cc2c(cc1OCCCN3CCCCC3)ncnc2N4CCN(CC4)C(=O)Nc5ccc(OC(C)C)cc5,1.13,2
1960,CCNC(=O)NC[C@H]1CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C(=O)[C@H]1NC(=O)[C@@H](N)CC.Cl,1.11,2
1961,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,1.11,2
1962,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(C3CCC3)ncnn12,1.11,2
1963,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,1.1,2
1964,CO[C@@H]1C[C@@H](CC[C@H]1OCCO)C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)/[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C/C=C(C)/[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC,1.1,2
1965,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,-0.27,2
1966,ONC(=O)CCCCCCC(=O)Nc1ccccc1,1.08,2
1967,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C,-0.67,2
1968,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,1.07,2
1969,C[C@@H](C(O)=O)c1ccc(c(F)c1)c2ccccc2,1.06,2
1970,[Cl-].CC[NH+](CCCl)Cc1ccccc1Br,0.16,2
1971,Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,1.06,2
1972,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,1.06,2
1973,Cn1cc(c2ccccc12)C3=C(C(=O)NC3=O)c4cn(C5CCN(CC5)Cc6ccccn6)c7ccccc47,-0.65,2
1974,COc1cccc2c1C=[N+](c1ccc(C)cc1)CC2.[Br-],1.06,2
1975,COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,1.06,2
1976,CCOC(OCC)[P](O)(=O)CCCN,1.06,2
1977,CCOC(=O)ON1C(=O)CCC1=O,1.06,2
1978,CNC[C@]1(c2ccccc2)C[C@@H]2CC[C@H](C1)N2C(c1ccccc1Cl)c1ccccc1Cl,1.05,2
1979,CCN(C)C(=O)Oc1ccc2CC[C@@H](NCC#C)c2c1.CCN(C)C(=O)Oc3ccc4CC[C@@H](NCC#C)c4c3.O[C@H]([C@@H](O)C(O)=O)C(O)=O,1.05,2
1980,CCN(CC)CCC1(c2ccccc2)CCC(=O)NC1=O,1.04,2
1981,C[C@H](Cc1nc2c(cnn2-c2ccccc2Cl)c(=O)[nH]1)C(F)(F)F,1.04,2
1982,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,1.04,2
1983,C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34,1.01,2
1984,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,1.01,2
1985,N[C@@H](Cc1ccc(F)cc1)C(=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]4CC(O)CN4.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F,1.01,2
1986,CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)C1C,1.0,2
1987,CN(Cc1nc2ccccc2n1C)S(=O)(=O)c1ccc(F)cc1,1.0,2
1988,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,1.0,2
1989,C[C@@H](NC(=O)[C@H](CC(=O)N1CCC(N2CCCCC2)CC1)N1C(=O)[C@@H](N2C(=O)OC[C@@H]2c2ccccc2)[C@H]1/C=C/c1ccccc1)c1ccccc1,1.0,2
1990,CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3[nH]c4ccc(N[S](C)(=O)=O)cc4c3.C[S](O)(=O)=O,0.99,2
1991,COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(O)=O,0.98,2
1992,CC(C(O)=O)c1ccc(c(F)c1)c2ccccc2,0.98,2
1993,CCn1ncc2c(NC3CCOCC3)c(-c3nnc(Cc4sc(C)nc4C)o3)cnc21,0.98,2
1994,C[C@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@@H](C)[C@]1(O)c1ccccc1,0.98,2
1995,Fc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccc(F)cc2Cl)cc1,0.98,2
1996,CN1C[C@H]2[C@@H](C1)[C@@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1,-0.3,2
1997,C[C@H]1COCCN1c1nc(-c2cnc(N)nc2C(F)F)cc(N2CCOCC2)n1,-0.2,2
1998,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)C2,-0.4,2
1999,COc1cc(F)c(-c2c(C)nn3c(C(F)(F)F)cc(C)nc23)c(F)c1,-0.4,2
2000,CC(F)(F)CNc1ccc2ccc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4)cc2n1,-0.4,2
2001,Oc1ccc(F)cc1/C=N/C1CCCC1,-0.35,2
2002,COc1ccc(-n2c(=O)c(CCC(=O)NCCc3ccccc3F)nc3ccccc32)cc1,-0.1,2
2003,NC(=O)c1cccc(c1)c2cccc(OC(=O)NC3CCCCC3)c2,-0.25,2
2004,COc1ccc(-c2[nH]c(-c3ccc(Cl)cc3)nc2SCC(=O)NCC2CCCO2)cc1,-0.32,2
2005,C[C@@H]1CN(c2ccc(F)nc2)C(=O)c2cc(COc3ccc(Cl)cn3)nn21,-0.34,2
2006,C[C@@H](c1nnc(-c2ccccc2F)s1)N1CCC(c2c[nH]c3ccccc23)CC1,-0.2,2
2007,CN1CCN(c2ccc(/C=C3/SC(Nc4ccc(Oc5ccccc5)cc4)=NC3=O)cc2)CC1,0.92,2
2008,Cc1cc(C)nc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)n1,0.92,2
2009,CN1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1,0.92,2
2010,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=CSC(N)=N1,0.9,2
2011,C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12,0.9,2
2012,N[C@@H](CCS(=O)(=O)O)CSSC[C@@H](N)CCS(=O)(=O)O,0.89,2
2013,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,-0.19,2
2014,CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,0.88,2
2015,CCCCc1nc(C)c(CC(=O)OCC)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.88,2
2016,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,0.88,2
2017,N#Cc1ccc(COCC2OC(n3c(NCc4ccc(Cl)c(Cl)c4)nc4c(N)ncnc43)C(O)C2O)cc1,0.87,2
2018,CC(C)n1c(=O)n(C)c2cnc3cc(F)c(-c4ccc(OCCCN5CCCCC5)nc4)cc3c21,-0.45,2
2019,CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1,-0.45,2
2020,COc1ccc(N2CCN(C(=O)c3cn(Cc4ccccc4)nc3-c3cccnc3)CC2)cc1,-0.45,2
2021,N=C(N)NC[C@H]1CC[C@H](C(=O)Oc2ccccc2C(=O)OCc2ccccc2)CC1,-0.35,2
2022,Nc1cccc2C(=O)N(C3CCC(=O)NC3=O)C(=O)c12,-0.35,2
2023,CCCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,-0.35,2
2024,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,-0.35,2
2025,CN(C)CCCOc1ccc(CN(C)CCCNC(=O)c2ccc(Cl)c(Cl)c2)cc1,0.24,2
2026,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,-0.24,2
2027,CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C.O[C@@H]([C@H](O)C(O)=O)C(O)=O,-0.45,2
2028,COc1cnc(-c2ccccn2)nc1NCc1ccc(F)cc1F,-0.27,2
2029,CCc1c2c(nc3ccccc13)-c1cc3c(c(=O)n1C2)COC(=O)CC3(O)CC,-0.32,2
2030,OCC(O)C1OC(=O)C(=O)C1=O,-0.21,2
2031,Cc1ccc(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N3CCCC3=O)CC2)c([C@H](CC(C)C)NC(=O)[C@@H](C)N)c1,-0.21,2
2032,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,-0.45,2
2033,CCC(=NNC(=O)c1ccc2c(c1)nc(C)n2CC)c1cc(F)ccc1O,-0.17,2
2034,Nc1c(Cl)cc(C2=NCCn3nc4cc(C(F)(F)F)ccc4c32)cc1Cl,-0.4,2
2035,CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl,-0.2,2
2036,CCC(=O)Nc1cc(O)nc2ncnn12,-0.3,2
2037,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)/C=C/c3cccc4cc[nH]c34)CC1)CC2,-0.2,2
2038,CCCc1nnnn1-c1ccc(OC)c(CN[C@H]2CCCN[C@H]2c2ccccc2)c1,-0.17,2
2039,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O,-2.52,3
2040,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O)O[C@H]3[C@H](C=C4)O,-2.15,3
2041,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)OC6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O,-2.09,3
2042,CC1=NC=C(C=C1)CC2CNC(NC2=O)NCCCCC3=NC=C(C=C3C)Br,-1.88,3
2043,c1(c2c3n(c4c(C(N(C)C3)=O)c(Cl)ccc4)cn2)noc(C(O)(O)C)n1,-1.82,3
2044,CN1CC2=C(N=CN2C2=CC=CC(Cl)=C2C1=O)C1=NOC(=N1)[C@](C)(O)CO,-1.82,3
2045,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,-1.7,3
2046,C=CCC1=C(C(=CC=C1)/C=N\NC(=O)CN2CCN(CC2)CC3=CC=C(C=C3)S(=O)(=O)N)O,-1.67,3
2047,C1=CC(=CC=C1CNC2=NC3=C(C=CC(=C3)C(F)(F)F)N=C2C(=O)O)C(F)(F)F,-1.57,3
2048,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)[O-])OC2C(C(C(C(O2)COS(=O)(=O)[O-])O)O)O)O.[Na+].[Na+],-1.54,3
2049,C1=CC(=C(C=C1C2=CSC(=N2)N=C(N)N)O)O,-1.54,3
2050,CCNC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,-1.52,3
2051,O=C1C2=C(C(O)=C(/C=N/N3CCN(C)CC3)C(NC(C/C(C)=C\C=C\[C@@H](C)C4O)=O)=C5O)C5=C(O)C(C)=C2O[C@]1(C)O/C=C/[C@@H]([C@H]([C@H]([C@H]([C@H]([C@@H]4C)O)C)OC(C)=O)C)OC,-1.52,3
2052,CC(C)CCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@@H](C7=C(C(=CC(=C7)O)O[C@@H]8[C@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C9=C(C=CC(=C9)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]1C2=C(C(=CC(=C2)OC2=C(C=CC(=C2)[C@H](C(=O)N[C@H](CC2=CC=C(O3)C=C2)C(=O)N1)NC)O)O)Cl)O)C(=O)NCCCN(C)C)O)Cl)CO)O)O,-1.48,3
2053,CC1C(=NC=N1)CSCCNC(=NC)NC#N,-1.42,3
2054,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,-1.4,3
2055,C1=CC=[N+]2C=C(NC2=C1)CN,-1.4,3
2056,C1=CC(=CC=C1C(=O)O)N,-1.4,3
2057,CC1=CC=CC=C1N=C2N(CCN2C)C,-1.39,3
